Movie_ID,Title,Genre,Release_Year,Duration_Minutes,Budget_Million_USD,Box_Office_Million_USD,Director_Popularity_Score,Cast_Popularity_Score,User_ID,Age,Gender,Country,Subscription_Type,Rating,Review_Sentiment,Watch_Time_Minutes,Rewatch,Review_Length_Words,Timestamp
506,Film_506,Animation,2022,97,16.04,27.61,2.0,5.3,765,37,Male,UK,Standard,4.0,Positive,48,No,134,2023-04-03
706,Film_706,Documentary,1989,94,49.18,42.22,4.4,9.9,4682,59,Male,Japan,Premium,4.0,Positive,75,Yes,74,2023-08-23
94,Film_94,Documentary,1991,86,56.78,257.25,7.8,6.2,2446,52,Female,UK,Standard,4.5,Positive,85,Yes,146,2023-12-23
801,Film_801,Action,2011,124,174.08,148.29,6.7,9.7,207,29,Male,India,Standard,3.0,Neutral,95,No,49,2024-01-19
358,Film_358,Horror,2019,152,176.04,101.53,4.9,3.3,4619,36,Male,USA,Free,3.5,Neutral,138,No,51,2023-04-20
486,Film_486,Romance,1980,114,20.06,58.26,5.0,8.6,3559,35,Female,France,Free,3.5,Neutral,71,No,78,2025-01-04
904,Film_904,Thriller,2006,162,189.45,487.2,6.3,9.5,2176,31,Female,Germany,Free,5.0,Positive,88,No,135,2024-05-14
461,Film_461,Thriller,2019,155,241.89,524.8,6.0,9.0,2174,70,Female,Japan,Free,4.5,Positive,108,No,242,2025-04-14
82,Film_82,Romance,2012,140,46.48,163.5,7.3,9.1,4184,34,Male,India,Premium,4.0,Positive,73,No,68,2024-05-09
432,Film_432,Drama,1998,83,214.55,276.46,9.6,1.3,3219,57,Non-binary,UK,Standard,5.0,Positive,67,No,121,2024-05-18
649,Film_649,Documentary,2007,145,116.59,152.44,1.2,7.3,3867,63,Male,Japan,Free,3.5,Neutral,56,No,234,2025-06-10
8,Film_8,Documentary,1997,124,21.44,21.54,1.4,1.6,4567,55,Male,India,Standard,4.0,Positive,52,No,21,2024-05-23
317,Film_317,Documentary,1981,102,156.99,355.21,6.5,7.3,2327,59,Male,India,Free,4.5,Positive,33,No,136,2023-06-10
654,Film_654,Action,1984,92,159.5,373.07,5.1,1.8,595,26,Female,India,Premium,4.5,Positive,67,No,190,2024-07-21
487,Film_487,Animation,2003,164,113.07,423.73,8.6,7.6,1336,33,Male,Germany,Standard,5.0,Positive,83,No,88,2025-04-17
621,Film_621,Romance,2017,80,85.7,316.07,8.2,7.5,1860,58,Male,Australia,Premium,5.0,Positive,77,No,29,2023-12-13
941,Film_941,Romance,1981,105,11.66,33.86,9.8,6.0,2277,39,Female,USA,Free,3.5,Neutral,41,No,25,2023-03-28
402,Film_402,Sci-Fi,1980,136,74.96,195.33,3.9,7.2,4976,36,Male,Japan,Free,5.0,Positive,93,No,211,2023-11-11
794,Film_794,Action,1980,167,208.55,221.81,1.8,3.8,2262,20,Female,Australia,Free,3.5,Neutral,93,No,221,2023-04-13
409,Film_409,Drama,1997,95,127.03,487.25,4.9,6.1,549,51,Male,Japan,Free,5.0,Positive,69,Yes,149,2023-06-18
824,Film_824,Sci-Fi,1989,138,223.16,924.41,4.5,2.1,3243,34,Male,India,Premium,4.5,Positive,51,No,108,2024-02-06
807,Film_807,Comedy,1997,140,192.39,880.16,6.5,8.0,2795,22,Male,Canada,Premium,5.0,Positive,119,No,225,2023-05-24
558,Film_558,Sci-Fi,1993,170,230.35,,1.7,3.0,1226,47,Female,Japan,Standard,4.0,Positive,52,No,212,2023-09-17
608,Film_608,Sci-Fi,2017,112,239.66,725.55,2.6,8.5,4132,21,Male,Canada,Standard,4.5,Positive,41,No,105,2024-11-16
229,Film_229,Documentary,2005,163,184.83,543.53,1.0,2.7,341,65,Male,UK,Premium,4.5,Positive,64,Yes,243,2024-08-11
614,Film_614,Drama,2015,101,230.94,915.42,2.8,1.4,677,68,Male,USA,Premium,5.0,Positive,77,Yes,144,2023-06-16
407,Film_407,Drama,1989,83,74.29,221.06,8.5,1.0,3151,60,Female,Australia,Premium,4.0,Positive,82,No,61,2024-07-22
244,Film_244,Horror,1997,89,97.02,129.5,2.1,2.0,2572,41,Female,Japan,Premium,4.0,Positive,44,No,204,2025-09-18
290,Film_290,Documentary,1998,176,198.63,115.09,3.1,6.0,3182,63,Male,UK,Free,3.0,Neutral,133,No,111,2024-07-15
714,Film_714,Drama,1996,174,177.85,836.94,5.0,4.2,268,32,Male,Canada,Standard,5.0,Positive,114,Yes,184,2024-07-18
873,Film_873,Action,2007,160,206.65,244.14,8.5,,1377,25,Male,Japan,Free,4.5,Positive,158,No,214,2024-06-11
170,Film_170,Romance,1989,125,68.04,68.94,8.2,8.1,1101,54,Male,India,Free,3.5,Neutral,46,No,225,2024-12-05
515,Film_515,Documentary,2021,146,11.55,43.33,6.3,1.0,243,63,Male,Canada,Standard,4.5,Positive,103,Yes,214,2023-08-13
565,Film_565,Documentary,1997,130,165.42,408.47,6.3,9.1,518,42,Male,UK,Standard,5.0,Positive,47,No,240,2023-04-14
577,Film_577,Drama,1997,158,12.73,45.93,4.5,8.2,2541,54,Female,Japan,Standard,3.5,Neutral,47,No,153,2024-10-19
667,Film_667,Horror,2015,98,225.97,352.19,8.0,5.2,4930,45,Female,Australia,Premium,3.5,Neutral,84,No,144,2024-04-26
656,Film_656,Comedy,1994,132,240.49,935.07,4.5,9.2,2962,26,Male,Australia,Standard,5.0,Positive,89,No,217,2023-11-24
461,Film_461,Documentary,1988,158,223.71,175.5,1.4,5.9,1668,67,Female,France,Premium,4.0,Positive,85,Yes,35,2023-11-20
985,Film_985,Thriller,2019,123,249.73,1027.05,2.4,,4385,68,Male,France,Free,5.0,Positive,110,No,26,2023-02-09
130,Film_130,Drama,1985,124,246.37,683.04,2.5,2.9,2319,56,Female,Canada,Free,5.0,Positive,42,No,200,2024-04-24
562,Film_562,Horror,2016,154,169.59,706.1,7.6,5.1,3101,24,Female,UK,Standard,5.0,Positive,73,No,60,2023-03-20
956,Film_956,Action,1996,145,104.49,126.03,4.2,2.6,2965,27,Female,France,Standard,4.0,Positive,49,No,66,2023-02-21
638,Film_638,Drama,1990,163,57.46,191.94,8.3,1.6,3223,60,Male,UK,Premium,4.0,Positive,88,No,144,2024-07-23
217,Film_217,Drama,2024,146,240.73,443.7,5.7,8.3,4204,66,Male,India,Standard,4.0,Positive,31,Yes,235,2025-04-23
889,Film_889,Thriller,1997,89,84.93,395.53,7.9,7.5,3095,54,Female,USA,Standard,4.5,Positive,68,Yes,211,2024-08-29
256,Film_256,Comedy,2022,84,234.33,176.41,8.2,9.9,991,36,Male,India,Standard,3.5,Neutral,33,No,132,2024-03-19
560,Film_560,Sci-Fi,1986,127,70.73,341.21,8.1,3.4,1639,23,Female,Germany,Premium,3.5,Neutral,64,No,77,2024-08-28
423,Film_423,Comedy,2014,113,77.97,,5.2,6.1,4590,32,Female,India,Premium,4.5,Positive,70,No,21,2024-05-30
504,Film_504,Documentary,2006,110,203.01,388.87,5.0,5.1,4841,32,Male,India,Premium,5.0,Positive,49,Yes,184,2023-05-14
655,Film_655,Animation,2017,163,113.41,569.51,8.6,9.2,4395,47,Female,Canada,Free,5.0,Positive,159,Yes,30,2023-02-13
997,Film_997,Action,2013,150,238.47,1099.65,1.3,4.4,3684,19,Male,India,Free,5.0,,131,No,154,2023-09-08
229,Film_229,Romance,2009,81,13.3,58.65,5.5,3.4,4789,57,Male,UK,Free,3.0,Neutral,36,Yes,61,2023-01-06
913,Film_913,Drama,1982,90,156.39,179.27,4.2,1.7,2718,64,Female,Japan,Free,3.5,Neutral,71,No,180,2023-04-26
351,Film_351,Sci-Fi,1990,115,125.71,506.41,1.1,1.2,770,18,Male,Germany,Free,4.0,Positive,101,No,125,2025-02-27
40,Film_40,Animation,2014,115,163.76,318.94,2.7,7.6,2994,31,Male,Canada,Free,4.5,Positive,111,No,14,2025-04-05
103,Film_103,Action,2009,85,16.88,80.07,9.0,9.6,4904,29,Male,USA,Standard,4.5,Positive,44,No,217,2023-12-23
533,Film_533,Action,2005,120,230.05,1118.55,5.2,3.3,4916,25,Male,USA,Premium,5.0,Positive,36,Yes,55,2023-09-27
740,Film_740,Documentary,2003,102,182.23,392.01,5.2,6.0,4211,63,Female,France,Standard,4.5,Positive,95,No,213,2024-04-26
431,Film_431,Comedy,1983,116,18.59,40.53,6.0,3.4,2193,42,Male,Germany,Standard,4.5,Positive,49,Yes,208,2025-06-13
88,Film_88,Romance,2006,137,25.25,42.84,3.6,4.9,4292,65,Female,Australia,Free,3.0,Neutral,70,No,93,2025-03-28
111,Film_111,Thriller,2004,80,132.24,218.46,2.2,8.7,3762,59,Female,UK,Premium,3.5,Neutral,71,Yes,202,2024-07-11
795,Film_795,Horror,2001,94,43.05,81.14,9.0,3.1,1998,45,Male,UK,Premium,3.5,Neutral,52,No,249,2024-04-16
269,Film_269,Romance,1987,167,101.19,394.97,7.4,3.6,2009,56,Female,Australia,Free,4.0,Positive,32,No,218,2024-07-13
742,Film_742,Drama,2022,114,181.22,371.25,6.9,9.8,2041,57,Female,France,Free,5.0,Positive,107,No,231,2024-06-25
777,Film_777,Action,2003,107,140.85,,8.4,2.2,4033,24,Male,Australia,Premium,3.5,,84,No,237,2023-09-19
67,Film_67,Thriller,1996,134,229.65,1049.44,4.3,4.4,3390,58,Female,USA,Free,5.0,Positive,108,No,165,2023-07-18
328,Film_328,Horror,1982,169,26.8,44.47,9.5,7.2,1037,47,Female,France,Free,4.0,Positive,30,Yes,204,2024-09-20
436,Film_436,Action,2002,164,161.85,,3.2,2.2,421,34,Male,France,Premium,5.0,Positive,66,No,230,2023-04-25
5,Film_5,Documentary,1992,178,34.93,37.06,8.9,5.3,2596,65,Female,UK,Free,4.5,Positive,44,No,156,2024-03-19
338,Film_338,Drama,1981,161,22.83,128.15,7.9,4.8,3627,58,Female,France,Free,4.5,Positive,63,No,230,2024-01-01
438,Film_438,Sci-Fi,1995,130,207.21,620.48,1.6,5.7,266,21,Male,Australia,Standard,4.5,Positive,94,No,235,2023-09-16
427,Film_427,Animation,2008,161,127.85,318.38,1.2,5.7,3088,43,Male,UK,Premium,3.0,Neutral,140,Yes,140,2023-08-26
4,Film_4,Romance,2010,139,124.13,364.12,8.8,2.9,1871,55,Female,USA,Premium,4.0,Positive,91,No,229,2023-02-21
31,Film_31,Romance,2007,138,13.05,42.01,4.7,3.9,283,70,Male,Germany,Standard,3.5,Neutral,120,No,131,2024-02-20
237,Film_237,Romance,1993,161,188.88,804.65,1.1,3.3,3343,34,Male,UK,Free,5.0,Positive,120,No,171,2023-06-12
673,Film_673,Action,2018,131,32.81,72.54,6.3,7.5,3568,31,Female,UK,Standard,3.5,Neutral,96,No,78,2023-07-23
169,Film_169,Sci-Fi,2000,150,89.0,267.28,3.3,9.1,3117,34,Male,UK,Free,4.0,Positive,138,No,163,2023-12-10
63,Film_63,Drama,2000,94,6.53,8.47,7.8,7.5,3323,65,Male,India,Premium,4.5,Positive,76,Yes,59,2024-11-03
968,Film_968,Drama,2018,173,33.16,131.85,6.1,7.8,1414,68,Female,USA,Free,3.0,Neutral,40,No,32,2025-01-13
20,Film_20,Thriller,1997,136,142.56,524.62,5.7,6.4,3148,46,Male,Germany,Free,4.5,Positive,120,No,104,2023-03-09
305,Film_305,Drama,1983,86,246.42,477.1,6.8,9.0,4221,62,Male,France,Standard,4.5,Positive,86,Yes,138,2023-02-06
269,Film_269,Drama,2019,170,154.86,148.31,4.5,2.5,1348,64,Male,Canada,Free,4.0,Positive,45,No,221,2024-12-09
190,Film_190,Romance,1988,89,98.37,219.35,4.5,2.1,3870,48,Male,France,Premium,4.5,,43,No,177,2024-02-09
685,Film_685,Horror,1981,92,119.54,582.32,4.0,2.7,980,25,Male,France,Free,4.0,Positive,35,Yes,126,2024-01-11
267,Film_267,Comedy,2012,86,37.84,51.2,8.2,9.3,4645,49,Male,Japan,Standard,3.0,Neutral,53,No,74,2024-12-23
760,Film_760,Action,2011,128,238.24,,7.5,9.0,4785,20,Female,Germany,Standard,5.0,Positive,60,No,55,2023-10-21
972,Film_972,Documentary,1992,103,12.94,54.23,8.3,6.8,2810,67,Female,UK,Free,5.0,Positive,75,No,63,2023-06-23
544,Film_544,Thriller,2001,96,152.1,636.48,9.6,5.4,1408,47,Female,UK,Free,5.0,Positive,68,No,207,2025-04-14
44,Film_44,Sci-Fi,2007,162,14.16,38.66,9.2,3.0,4555,45,Male,USA,Premium,4.0,Positive,60,No,69,2023-03-12
842,Film_842,Thriller,1999,120,162.08,434.26,9.3,8.2,1186,30,Female,Japan,Standard,4.0,Positive,31,No,210,2024-12-16
29,Film_29,Romance,1999,163,56.71,289.16,10.0,8.8,1331,65,Female,Japan,Standard,3.5,Neutral,70,No,128,2024-04-18
754,Film_754,Comedy,2000,155,110.74,278.29,2.8,7.9,3973,38,Female,Canada,Standard,4.0,Positive,47,Yes,126,2023-09-06
382,Film_382,Sci-Fi,1986,172,14.79,28.47,9.5,1.7,891,29,Male,Japan,Free,4.0,,62,No,168,2023-05-12
483,Film_483,Documentary,2014,158,137.09,647.87,7.6,6.1,155,67,Female,Japan,Standard,5.0,,95,No,115,2023-04-07
230,Film_230,Romance,2007,173,78.59,190.08,9.0,5.7,2288,37,Male,Japan,Standard,4.5,Positive,169,No,107,2025-05-04
509,Film_509,Animation,1990,173,136.05,183.18,5.5,9.6,4337,42,Male,USA,Free,4.0,Positive,55,No,73,2023-08-31
456,Film_456,Horror,1996,160,102.57,426.28,8.8,4.7,3079,22,Female,Japan,Standard,4.0,Positive,116,No,70,2025-06-02
289,Film_289,Romance,2016,80,216.92,290.93,8.1,1.3,437,61,Male,Japan,Standard,4.0,Positive,36,No,167,2025-08-10
169,Film_169,Drama,2010,171,102.22,407.51,6.5,8.4,3763,65,Female,Japan,Standard,4.5,Positive,168,No,151,2023-08-23
307,Film_307,Comedy,1985,88,85.89,341.4,7.2,5.8,2655,28,Male,India,Free,5.0,Positive,64,No,161,2023-03-26
53,Film_53,Romance,1980,123,23.14,121.68,5.7,4.6,3232,52,Female,Germany,Free,3.0,Neutral,90,No,5,2024-02-08
753,Film_753,Sci-Fi,2008,102,51.62,39.57,6.1,9.6,3902,18,Female,USA,Standard,4.5,Positive,62,No,179,2024-05-16
813,Film_813,Thriller,2017,164,61.77,253.06,2.9,1.8,784,34,Male,Australia,Standard,4.0,Positive,113,No,42,2023-11-01
99,Film_99,Drama,2025,88,109.5,230.45,7.7,7.2,3023,67,Female,Canada,Standard,3.5,Neutral,48,No,85,2024-05-24
180,Film_180,Documentary,2023,135,234.97,882.29,5.8,1.4,3361,58,Male,India,Premium,4.5,Positive,131,Yes,67,2024-11-03
877,Film_877,Documentary,2023,171,69.54,136.4,6.0,2.7,877,58,Male,Japan,Free,4.0,Positive,95,No,168,2024-08-01
28,Film_28,Animation,2009,135,118.68,71.92,3.8,1.9,4652,36,Female,India,Free,3.0,Neutral,97,No,77,2023-04-05
50,Film_50,Drama,1988,155,189.35,571.1,4.7,6.0,1562,53,Female,Germany,Standard,4.5,Positive,113,No,83,2024-09-05
203,Film_203,Action,2023,143,40.32,40.78,9.4,8.4,4593,21,Female,France,Standard,3.5,Neutral,80,No,96,2025-05-20
58,Film_58,Sci-Fi,1997,113,239.0,,6.1,9.5,1500,26,Female,Japan,Standard,5.0,Positive,100,No,241,2023-03-26
230,Film_230,Comedy,1984,169,111.61,307.49,6.3,7.7,3546,19,Female,UK,Standard,4.5,Positive,56,No,95,2023-06-21
619,Film_619,Sci-Fi,2017,133,178.41,588.82,4.8,2.8,1483,28,Female,Germany,Standard,4.0,Positive,57,No,155,2024-10-13
554,Film_554,Drama,2019,136,90.8,420.87,1.2,1.3,1132,62,Male,Canada,Standard,5.0,Positive,80,No,6,2023-05-20
737,Film_737,Comedy,2023,138,109.0,337.81,5.5,6.8,3133,42,Male,Germany,Premium,4.0,Positive,134,No,89,2023-02-15
786,Film_786,Sci-Fi,1988,107,68.84,89.46,6.5,6.6,2398,33,Female,USA,Standard,4.0,Positive,65,No,217,2023-11-24
47,Film_47,Romance,1994,126,73.78,117.81,5.9,1.6,1053,61,Male,Japan,Free,4.0,Positive,80,No,55,2023-05-13
362,Film_362,Action,1983,127,52.61,157.52,5.6,7.0,2778,46,Male,Australia,Free,4.5,Positive,100,No,247,2025-05-10
573,Film_573,Drama,2014,112,14.24,32.6,6.8,8.2,4184,68,Male,France,Premium,4.5,Positive,41,No,157,2024-09-08
408,Film_408,Drama,1999,176,219.04,505.99,9.8,4.0,2780,42,Male,France,Standard,4.0,Positive,158,No,206,2024-08-13
680,Film_680,Comedy,1988,130,141.22,720.98,5.7,8.5,4312,34,Non-binary,India,Standard,5.0,Positive,93,No,216,2025-07-07
265,Film_265,Documentary,2015,100,246.54,225.55,8.2,3.5,4061,70,Male,Canada,Free,4.5,Positive,73,No,139,2025-02-01
352,Film_352,Action,2018,105,196.52,562.2,1.1,9.4,4111,23,Female,UK,Free,4.0,Positive,93,No,71,2023-05-11
185,Film_185,Sci-Fi,2003,167,67.95,342.43,4.5,1.6,4250,29,Female,UK,Premium,4.0,Positive,135,No,123,2025-01-24
774,Film_774,Animation,1983,172,60.05,285.12,7.1,3.6,4864,48,Male,Australia,Standard,4.5,Positive,139,No,42,2023-06-25
410,Film_410,Drama,1991,96,202.44,585.63,1.9,9.0,1251,62,Male,India,Standard,4.0,Positive,34,No,17,2023-01-20
28,Film_28,Thriller,2025,104,189.51,901.15,1.3,9.8,1559,32,Male,France,Standard,5.0,Positive,88,No,6,2023-09-25
86,Film_86,Thriller,1998,80,81.85,384.83,4.8,4.2,3748,67,Male,Germany,Standard,4.0,Positive,58,No,63,2023-04-17
478,Film_478,Action,1997,124,79.63,154.65,4.0,4.7,4217,22,Male,UK,Premium,4.0,Positive,70,No,125,2025-01-31
629,Film_629,Action,1989,141,112.3,133.22,5.2,6.4,3674,37,Female,Canada,Premium,4.0,Positive,34,No,218,2024-11-07
374,Film_374,Thriller,2020,165,203.42,389.2,5.8,,3458,40,Male,UK,Free,4.5,Positive,92,Yes,204,2023-01-04
563,Film_563,Comedy,2007,124,38.09,30.88,4.9,9.1,3271,35,Male,USA,Standard,4.0,Positive,85,No,117,2023-04-20
185,Film_185,Documentary,2020,144,104.58,240.86,6.5,6.1,1451,40,Female,Australia,Standard,3.5,Neutral,31,No,101,2023-11-23
112,Film_112,Romance,1996,162,214.57,742.22,4.8,2.2,1872,67,Male,Australia,Standard,4.5,Positive,152,No,137,2025-04-09
235,Film_235,Comedy,2011,133,58.76,143.19,2.1,6.4,2317,19,Male,Japan,Premium,3.0,Neutral,63,Yes,231,2024-12-13
567,Film_567,Sci-Fi,1996,152,75.82,,4.4,9.4,727,32,Male,Japan,Standard,4.5,Positive,83,No,209,2023-06-01
15,Film_15,Comedy,2015,159,125.7,150.52,5.4,2.9,4536,29,Female,India,Free,5.0,Positive,32,No,248,2023-03-15
352,Film_352,Comedy,2009,100,156.92,132.82,3.2,4.9,2216,26,Female,France,Free,3.5,Neutral,56,No,221,2024-09-09
83,Film_83,Action,2020,111,200.92,937.81,4.0,2.6,4069,18,Male,Australia,Free,4.5,Positive,65,Yes,155,2025-06-25
163,Film_163,Documentary,1995,141,12.18,44.12,1.1,8.5,4957,46,Male,Australia,Premium,4.5,Positive,90,Yes,171,2024-05-12
580,Film_580,Romance,2019,142,53.99,35.19,2.1,7.9,4944,60,Female,Japan,Standard,3.0,Neutral,108,No,164,2025-04-29
879,Film_879,Drama,1983,86,236.37,489.63,3.0,5.4,4142,51,Female,India,Standard,5.0,Positive,65,No,209,2024-09-04
116,Film_116,Sci-Fi,2019,117,87.27,375.01,2.3,,4245,28,Male,USA,Premium,4.0,Positive,102,No,242,2025-02-01
365,Film_365,Drama,1994,135,106.94,500.41,6.5,8.3,3590,55,Male,France,Standard,4.5,Positive,112,No,154,2023-10-29
23,Film_23,Action,2004,110,212.88,676.79,4.7,4.3,3511,24,Male,Canada,Free,4.0,Positive,64,No,108,2024-01-03
802,Film_802,Comedy,1991,110,167.02,298.77,6.8,2.6,3812,26,Male,France,Standard,5.0,Positive,35,No,193,2025-03-14
662,Film_662,Documentary,2003,80,56.58,88.76,3.8,2.6,2629,38,Male,UK,Standard,3.5,Neutral,39,No,139,2024-10-03
727,Film_727,Drama,2021,85,123.55,426.57,2.6,1.7,1413,68,Male,Japan,Standard,4.5,Positive,59,No,149,2025-04-09
559,Film_559,Thriller,1993,159,204.29,313.66,2.9,5.5,394,36,Female,Germany,Standard,4.5,Positive,49,Yes,17,2025-04-02
604,Film_604,Horror,1982,119,208.98,1027.17,1.0,9.8,1858,49,Male,Canada,Standard,5.0,Positive,74,No,175,2024-07-07
756,Film_756,Romance,1992,175,43.38,155.68,2.9,1.2,2921,65,Female,Japan,Free,3.5,Neutral,140,No,239,2025-08-01
792,Film_792,Documentary,2002,86,80.0,277.95,1.7,9.4,250,70,Male,Canada,Standard,3.5,Neutral,85,No,46,2024-09-05
225,Film_225,Drama,1983,101,89.36,101.55,9.2,5.5,1648,54,Male,Japan,Standard,4.0,Positive,97,No,203,2025-09-19
825,Film_825,Drama,1996,129,45.58,142.22,5.8,1.6,4655,50,Female,India,Premium,2.5,Negative,58,No,169,2024-02-09
119,Film_119,Drama,2018,136,56.62,112.29,8.2,9.7,1636,70,Female,Canada,Standard,3.0,Neutral,61,No,191,2025-05-18
329,Film_329,Thriller,2025,151,144.85,681.95,8.5,4.7,4740,55,Female,France,Standard,4.5,Positive,48,No,232,2025-05-23
232,Film_232,Documentary,2014,96,207.49,163.54,2.7,2.2,1518,53,Male,France,Free,3.5,Neutral,71,No,232,2023-06-15
851,Film_851,Documentary,1981,160,225.13,856.37,4.8,9.3,3157,61,Female,UK,Free,5.0,Positive,142,No,202,2025-07-25
184,Film_184,Horror,1999,116,237.03,287.9,9.9,1.6,2999,40,Non-binary,India,Standard,3.5,Neutral,106,No,12,2023-08-03
59,Film_59,Action,2008,131,5.42,25.03,9.9,3.4,2899,28,Female,Germany,Free,4.0,Positive,57,No,230,2025-02-14
747,Film_747,Action,2002,115,14.56,59.26,1.1,5.5,3039,36,Non-binary,Australia,Premium,3.5,Neutral,70,No,175,2024-12-03
338,Film_338,Romance,2023,109,127.71,112.03,8.1,2.5,2668,55,Female,India,Standard,4.0,Positive,63,No,23,2025-09-12
773,Film_773,Documentary,1984,134,219.83,431.74,1.9,8.0,2807,31,Female,Canada,Standard,5.0,Positive,130,No,50,2024-07-25
558,Film_558,Action,1980,176,146.25,530.31,5.6,2.8,4470,18,Female,Australia,Standard,5.0,Positive,151,No,113,2025-01-12
741,Film_741,Drama,1993,137,234.01,319.22,5.7,6.9,2862,54,Female,USA,Free,4.5,Positive,73,No,47,2023-02-18
180,Film_180,Thriller,2008,111,231.43,1069.43,3.5,7.7,4522,49,Female,USA,Standard,5.0,Positive,75,No,37,2023-11-10
79,Film_79,Romance,1989,179,13.17,35.31,3.0,5.5,3393,47,Male,France,Standard,3.0,Neutral,130,No,220,2023-02-18
747,Film_747,Horror,2024,124,5.84,37.94,5.6,1.1,4103,46,Male,France,Free,2.0,Negative,75,No,22,2024-06-05
763,Film_763,Action,2016,151,32.66,71.01,6.3,4.1,1703,24,Male,Canada,Standard,2.5,Negative,107,No,116,2023-09-11
854,Film_854,Drama,2021,98,160.98,671.86,1.0,9.3,4432,55,Male,France,Premium,5.0,Positive,43,Yes,90,2024-09-06
222,Film_222,Action,1997,104,88.7,214.59,2.4,1.3,4884,29,Female,Australia,Free,3.0,Neutral,101,No,193,2023-09-24
78,Film_78,Thriller,2012,101,197.99,904.64,1.6,5.3,2770,39,Female,Germany,Standard,5.0,Positive,68,No,83,2025-09-07
733,Film_733,Horror,1987,163,169.75,689.52,2.3,7.8,1558,38,Non-binary,Germany,Standard,4.0,Positive,147,Yes,142,2025-05-25
968,Film_968,Sci-Fi,1981,82,36.24,134.16,6.2,7.0,775,24,Male,Japan,Standard,3.5,Neutral,33,No,243,2024-06-24
145,Film_145,Romance,1980,154,181.51,202.88,4.3,4.7,1090,52,Female,France,Standard,4.5,Positive,67,No,162,2024-05-13
97,Film_97,Sci-Fi,2001,94,26.79,,9.3,3.4,4505,41,Female,Japan,Free,3.0,Neutral,39,No,11,2025-09-13
313,Film_313,Romance,1988,151,232.95,312.07,6.5,1.9,3049,48,Male,Canada,Premium,4.5,Positive,130,Yes,248,2023-08-18
769,Film_769,Sci-Fi,2002,84,74.91,158.46,1.3,2.3,756,35,Male,France,Standard,4.0,Positive,70,No,242,2025-04-11
684,Film_684,Thriller,2019,165,5.38,14.38,8.0,2.6,663,54,Female,Germany,Free,4.5,Positive,61,Yes,115,2024-01-20
43,Film_43,Comedy,2004,173,148.28,501.18,2.6,4.5,3945,45,Male,Canada,Standard,4.0,Positive,172,Yes,87,2024-08-17
509,Film_509,Romance,2006,84,246.79,1174.31,8.4,1.3,4269,45,Male,Australia,Free,5.0,Positive,83,No,238,2024-04-24
828,Film_828,Horror,2005,148,126.61,358.1,8.5,9.1,3619,49,Male,India,Premium,5.0,Positive,118,Yes,145,2024-11-13
851,Film_851,Action,2002,126,103.22,272.17,3.6,7.4,473,24,Male,Germany,Premium,3.5,Neutral,104,Yes,100,2023-12-15
577,Film_577,Action,2024,139,230.61,1023.6,7.6,5.5,3474,25,Female,Australia,Standard,5.0,Positive,66,No,162,2025-05-14
514,Film_514,Romance,1985,144,200.87,354.03,6.8,7.8,2343,43,Female,UK,Standard,4.0,Positive,42,No,10,2024-02-13
447,Film_447,Documentary,2021,171,144.2,528.57,8.7,1.2,1310,56,Male,India,Free,4.5,Positive,130,Yes,182,2024-09-15
965,Film_965,Drama,1995,163,15.26,46.69,9.4,7.2,3924,59,Male,France,Free,4.0,Positive,81,No,193,2025-07-08
10,Film_10,Romance,1983,135,95.03,385.78,7.7,9.5,781,54,Male,Germany,Standard,4.5,Positive,70,No,212,2023-08-12
51,Film_51,Animation,2010,88,208.66,870.01,7.1,2.2,1476,33,Male,Australia,Premium,5.0,Positive,49,Yes,9,2024-11-04
654,Film_654,Documentary,1988,142,130.65,239.02,1.5,6.5,544,66,Female,Japan,Standard,4.5,Positive,101,No,19,2025-04-16
406,Film_406,Comedy,2008,91,102.08,102.1,2.5,4.0,3575,21,Male,USA,Free,2.5,Negative,79,No,122,2024-08-12
905,Film_905,Horror,2022,124,206.17,658.43,4.4,1.2,2965,49,Male,USA,Standard,4.5,Positive,49,No,30,2024-04-21
925,Film_925,Documentary,2012,162,117.91,330.51,7.6,7.2,3434,51,Male,India,Standard,4.0,Positive,51,No,91,2023-04-02
191,Film_191,Documentary,2000,92,18.22,30.86,2.6,5.1,1355,63,Female,France,Standard,3.0,Neutral,62,No,134,2025-09-20
256,Film_256,Drama,1986,92,58.67,118.09,4.4,8.5,1630,62,Female,UK,Free,4.0,Positive,87,No,26,2024-05-24
213,Film_213,Romance,1992,142,63.6,296.7,4.9,4.3,4680,41,Female,USA,Free,4.0,Positive,101,No,202,2025-09-18
435,Film_435,Documentary,2019,93,110.11,401.78,8.4,7.4,1087,59,Female,India,Premium,4.5,Positive,88,No,54,2024-07-18
644,Film_644,Comedy,1988,141,212.01,252.81,9.1,5.3,1450,50,Male,France,Premium,4.5,Positive,100,No,184,2023-11-09
393,Film_393,Comedy,2018,125,157.36,236.32,1.0,9.0,4549,25,Female,USA,Standard,4.5,Positive,96,No,221,2023-02-21
118,Film_118,Romance,2019,117,98.8,249.02,2.7,2.9,2771,44,Male,Canada,Standard,4.0,,77,No,96,2024-11-19
165,Film_165,Documentary,2021,115,203.7,203.65,6.7,7.5,1161,53,Male,UK,Standard,4.5,Positive,72,No,83,2024-02-01
2,Film_2,Animation,2020,137,61.4,293.4,4.5,3.1,1335,31,Male,France,Standard,3.5,Neutral,133,No,100,2025-09-04
